[INFO] Start training with config:
{
  "data_root": "/home/cislab301b/peter/ORAN-Traffic-Prediction/Dataset/colosseum-oran-coloran-dataset",
  "train_dirs": [
    "tr0-26"
  ],
  "test_dirs": [
    "tr27"
  ],
  "slice_type": "embb",
  "val_split": 0.2,
  "sequence_length": 15,
  "horizon": 1,
  "chunk_size": 64,
  "batch_size": 1024,
  "epochs": 500,
  "learning_rate": 0.001,
  "weight_decay": 0.0,
  "scheduler": "none",
  "patience": 500,
  "seed": 42,
  "rnn_type": "lstm",
  "lstm_hidden": 128,
  "lstm_layers": 2,
  "lstm_dropout": 0.2,
  "d_model": 128,
  "n_heads": 4,
  "n_layers": 3,
  "dim_feedforward": 512,
  "vit_dropout": 0.2,
  "lambda_smooth": 0.1,
  "num_workers": 0,
  "device": "auto",
  "output_dir": "/home/cislab301b/peter/ORAN-Traffic-Prediction/model8/results/embb_20260413_225849"
}
[INFO] Device: cuda
[INFO] Slice=embb | train_csv=1904 | test_csv=69
[INFO] Loading train CSV files...
[INFO] Loading test CSV files...
[INFO] Split train/val by CSV: train=1524 val=380
[INFO] Train feature non-zero ratio:
  - dl_buffer: 0.8424
  - ul_buffer: 0.0069
  - tx_brate: 0.8832
  - rx_brate: 0.3669
  - ul_sinr: 0.3018
  - dl_mcs: 0.8829
  - ul_mcs: 0.3018
  - phr: 0.3442
  - tx_pkts: 0.8832
  - rx_pkts: 0.3880
  - ul_rssi: 0.0000
  - dl_cqi: 1.0000
  - rx_errors_ul: 0.2515
  - dl_n_samples: 0.8832
  - ul_n_samples: 0.3880
[INFO] Windows | train=3062452 val=761927 test=141381
/home/cislab301b/miniforge3/envs/peter/lib/python3.12/site-packages/torch/nn/modules/transformer.py:392: UserWarning: enable_nested_tensor is True, but self.use_nested_tensor is False because encoder_layer.norm_first was True
  warnings.warn(
[Epoch 053] train=0.016910 (main=0.010468, smooth=0.064423) | val=0.029916 (main=0.023659, smooth=0.062572) | lr=1.000000e-03 | time=90.33s
[Epoch 054] train=0.016573 (main=0.010184, smooth=0.063889) | val=0.030493 (main=0.024193, smooth=0.062994) | lr=1.000000e-03 | time=92.49s
[Epoch 055] train=0.016584 (main=0.010188, smooth=0.063960) | val=0.030022 (main=0.023783, smooth=0.062393) | lr=1.000000e-03 | time=90.09s
[Epoch 056] train=0.016498 (main=0.010104, smooth=0.063941) | val=0.029923 (main=0.023673, smooth=0.062499) | lr=1.000000e-03 | time=86.76s
[Epoch 057] train=0.016901 (main=0.010471, smooth=0.064300) | val=0.030746 (main=0.024530, smooth=0.062156) | lr=1.000000e-03 | time=94.76s
[Epoch 058] train=0.016862 (main=0.010424, smooth=0.064382) | val=0.029037 (main=0.022782, smooth=0.062545) | lr=1.000000e-03 | time=93.19s
[Epoch 059] train=0.016621 (main=0.010231, smooth=0.063893) | val=0.029958 (main=0.023757, smooth=0.062012) | lr=1.000000e-03 | time=91.56s
[Epoch 060] train=0.016740 (main=0.010316, smooth=0.064238) | val=0.029989 (main=0.023730, smooth=0.062594) | lr=1.000000e-03 | time=93.48s
[Epoch 061] train=0.016872 (main=0.010423, smooth=0.064493) | val=0.030260 (main=0.024009, smooth=0.062505) | lr=1.000000e-03 | time=89.92s
[Epoch 062] train=0.017240 (main=0.010806, smooth=0.064336) | val=0.029685 (main=0.023485, smooth=0.061994) | lr=1.000000e-03 | time=91.74s
[Epoch 063] train=0.016565 (main=0.010174, smooth=0.063917) | val=0.029824 (main=0.023590, smooth=0.062344) | lr=1.000000e-03 | time=92.84s
[Epoch 064] train=0.016713 (main=0.010298, smooth=0.064147) | val=0.031536 (main=0.025286, smooth=0.062501) | lr=1.000000e-03 | time=89.59s
[Epoch 065] train=0.016700 (main=0.010304, smooth=0.063964) | val=0.029942 (main=0.023702, smooth=0.062400) | lr=1.000000e-03 | time=91.91s
[Epoch 066] train=0.016670 (main=0.010267, smooth=0.064029) | val=0.029553 (main=0.023323, smooth=0.062299) | lr=1.000000e-03 | time=92.49s
[Epoch 067] train=0.016812 (main=0.010384, smooth=0.064280) | val=0.030917 (main=0.024694, smooth=0.062238) | lr=1.000000e-03 | time=92.59s
[Epoch 068] train=0.016616 (main=0.010220, smooth=0.063953) | val=0.029676 (main=0.023407, smooth=0.062686) | lr=1.000000e-03 | time=92.99s
[Epoch 069] train=0.016712 (main=0.010302, smooth=0.064099) | val=0.029731 (main=0.023509, smooth=0.062224) | lr=1.000000e-03 | time=89.89s
[Epoch 070] train=0.016652 (main=0.010243, smooth=0.064083) | val=0.029583 (main=0.023354, smooth=0.062280) | lr=1.000000e-03 | time=89.54s
[Epoch 071] train=0.016735 (main=0.010308, smooth=0.064269) | val=0.032822 (main=0.026533, smooth=0.062894) | lr=1.000000e-03 | time=92.98s
[Epoch 072] train=0.016791 (main=0.010327, smooth=0.064640) | val=0.029941 (main=0.023595, smooth=0.063460) | lr=1.000000e-03 | time=89.45s
[Epoch 073] train=0.016821 (main=0.010377, smooth=0.064446) | val=0.029574 (main=0.023308, smooth=0.062661) | lr=1.000000e-03 | time=93.41s
[Epoch 074] train=0.016701 (main=0.010263, smooth=0.064380) | val=0.029782 (main=0.023485, smooth=0.062971) | lr=1.000000e-03 | time=88.09s
[Epoch 075] train=0.016774 (main=0.010334, smooth=0.064402) | val=0.030724 (main=0.024435, smooth=0.062887) | lr=1.000000e-03 | time=90.96s
[Epoch 076] train=0.016744 (main=0.010306, smooth=0.064383) | val=0.029649 (main=0.023393, smooth=0.062557) | lr=1.000000e-03 | time=96.50s
[Epoch 077] train=0.016745 (main=0.010314, smooth=0.064312) | val=0.028827 (main=0.022555, smooth=0.062715) | lr=1.000000e-03 | time=96.51s
[Epoch 078] train=0.016776 (main=0.010355, smooth=0.064209) | val=0.031565 (main=0.025238, smooth=0.063266) | lr=1.000000e-03 | time=89.18s
[Epoch 079] train=0.016560 (main=0.010124, smooth=0.064362) | val=0.029670 (main=0.023418, smooth=0.062525) | lr=1.000000e-03 | time=90.90s
[Epoch 080] train=0.016696 (main=0.010253, smooth=0.064432) | val=0.029769 (main=0.023516, smooth=0.062533) | lr=1.000000e-03 | time=90.77s
[Epoch 081] train=0.016695 (main=0.010285, smooth=0.064102) | val=0.030703 (main=0.024447, smooth=0.062568) | lr=1.000000e-03 | time=93.28s
[Epoch 082] train=0.016809 (main=0.010373, smooth=0.064363) | val=0.031194 (main=0.024931, smooth=0.062638) | lr=1.000000e-03 | time=91.61s
[Epoch 083] train=0.017057 (main=0.010587, smooth=0.064697) | val=0.029004 (main=0.022752, smooth=0.062517) | lr=1.000000e-03 | time=90.11s
[Epoch 084] train=0.016581 (main=0.010181, smooth=0.064003) | val=0.030129 (main=0.023895, smooth=0.062343) | lr=1.000000e-03 | time=97.83s
[Epoch 085] train=0.016726 (main=0.010292, smooth=0.064337) | val=0.029197 (main=0.022863, smooth=0.063339) | lr=1.000000e-03 | time=92.52s
[Epoch 086] train=0.016798 (main=0.010325, smooth=0.064729) | val=0.032119 (main=0.025781, smooth=0.063376) | lr=1.000000e-03 | time=92.75s
[Epoch 087] train=0.016658 (main=0.010218, smooth=0.064401) | val=0.029557 (main=0.023297, smooth=0.062597) | lr=1.000000e-03 | time=94.50s
[Epoch 088] train=0.016807 (main=0.010345, smooth=0.064624) | val=0.031152 (main=0.024886, smooth=0.062653) | lr=1.000000e-03 | time=99.30s
[Epoch 089] train=0.016675 (main=0.010262, smooth=0.064134) | val=0.031967 (main=0.025626, smooth=0.063409) | lr=1.000000e-03 | time=95.52s
[Epoch 090] train=0.016847 (main=0.010422, smooth=0.064257) | val=0.030102 (main=0.023865, smooth=0.062367) | lr=1.000000e-03 | time=97.57s
[Epoch 091] train=0.016777 (main=0.010360, smooth=0.064169) | val=0.029648 (main=0.023377, smooth=0.062711) | lr=1.000000e-03 | time=92.91s
[Epoch 092] train=0.016736 (main=0.010292, smooth=0.064445) | val=0.029918 (main=0.023657, smooth=0.062611) | lr=1.000000e-03 | time=98.17s
[Epoch 093] train=0.016741 (main=0.010317, smooth=0.064245) | val=0.030011 (main=0.023699, smooth=0.063126) | lr=1.000000e-03 | time=96.77s
[Epoch 094] train=0.016893 (main=0.010423, smooth=0.064693) | val=0.029978 (main=0.023649, smooth=0.063293) | lr=1.000000e-03 | time=93.54s
[Epoch 095] train=0.016884 (main=0.010421, smooth=0.064621) | val=0.030266 (main=0.023956, smooth=0.063105) | lr=1.000000e-03 | time=92.61s
[Epoch 096] train=0.017054 (main=0.010570, smooth=0.064843) | val=0.029789 (main=0.023499, smooth=0.062905) | lr=1.000000e-03 | time=93.81s
[Epoch 097] train=0.016918 (main=0.010454, smooth=0.064639) | val=0.029702 (main=0.023393, smooth=0.063089) | lr=1.000000e-03 | time=88.40s
[Epoch 098] train=0.016766 (main=0.010316, smooth=0.064494) | val=0.029665 (main=0.023369, smooth=0.062962) | lr=1.000000e-03 | time=92.52s
