Timestamp,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_sinr,phr,sum_requested_prbs,sum_granted_prbs,ul_turbo_iters
1669219430070,0,0,0,0,0,0,8.33333,0,0,0,0,0,0,0,0,0,0,0
1669219430320,0,0,0,0,0,0,8.14286,0,0,0,0,0,0,0,0,0,0,0
1669219430570,0,3,0,0.001568,1,0,8.16667,13.7143,7,0,0.1,2,0,33.116,31,0,3,1
1669219430820,0,0,0,0,0,0,8.33333,0,0,0,0,0,0,0,0,0,0,0
1669219431070,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0
1669219431320,0,0,0,0,0,0,8.85714,0,0,0,0,0,0,0,0,0,0,0
1669219431570,0,0,0,0,0,0,8.83333,0,0,0,0,0,0,0,0,0,0,0
1669219431820,0,0,0,0,0,0,8.83333,0,0,0,0,0,0,0,0,0,0,0
1669219432070,0,0,0,0,0,0,8.66667,0,0,0,0,0,0,0,0,0,0,0
1669219432320,0,0,0,0,0,0,8.71429,0,0,0,0,0,0,0,0,0,0,0
1669219432570,0,0,0,0,0,0,8.83333,0,0,0,0,0,0,0,0,0,0,0
1669219432820,0,0,0,0,0,0,8.33333,0,0,0,0,0,0,0,0,0,0,0
1669219433070,0,0,0,0,0,0,8.33333,0,0,0,0,0,0,0,0,0,0,0
1669219433320,0,0,0,0,0,0,8.28571,0,0,0,0,0,0,0,0,0,0,0
1669219433570,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219433820,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219434070,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219434320,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219434570,0,0,0,0,0,0,7.83333,0,0,0,0,0,0,0,0,0,0,0
1669219434820,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219435070,0,0,0,0,0,0,7.83333,0,0,0,0,0,0,0,0,0,0,0
1669219435320,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219435570,0,3,0,0.001568,1,0,8,13.7143,7,0,0.1,2,0,33.7722,31,0,3,1
1669219435820,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219436070,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219436320,0,0,0,0,0,0,7.57143,0,0,0,0,0,0,0,0,0,0,0
1669219436570,0,0,0,0,0,0,7.83333,0,0,0,0,0,0,0,0,0,0,0
1669219436820,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219437070,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219437320,0,0,0,0,0,0,8.28571,0,0,0,0,0,0,0,0,0,0,0
1669219437570,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219437820,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219438070,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219438320,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219438570,0,0,0,0,0,0,8.16667,0,0,0,0,0,0,0,0,0,0,0
1669219438820,0,0,0,0,0,0,8.33333,0,0,0,0,0,0,0,0,0,0,0
1669219439070,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0
1669219439320,0,0,0,0,0,0,8.85714,0,0,0,0,0,0,0,0,0,0,0
1669219439570,0,0,0,0,0,0,8.66667,0,0,0,0,0,0,0,0,0,0,0
1669219439820,0,0,0,0,0,0,8.33333,0,0,0,0,0,0,0,0,0,0,0
1669219440070,0,0,0,0,0,0,8.16667,0,0,0,0,0,0,0,0,0,0,0
1669219440320,0,0,0,0,0,0,8.14286,0,0,0,0,0,0,0,0,0,0,0
1669219440570,0,3,0,0.001568,1,0,8.16667,13.7143,7,0,0.1,2,0,32.7008,31,0,3,1
1669219440820,0,0,0,0,0,0,8.16667,0,0,0,0,0,0,0,0,0,0,0
1669219441070,0,0,0,0,0,0,8.16667,0,0,0,0,0,0,0,0,0,0,0
1669219441320,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219441570,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219441820,0,0,0,0,0,0,8.16667,0,0,0,0,0,0,0,0,0,0,0
1669219442070,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219442320,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219442570,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219442820,0,0,0,0,0,0,8.33333,0,0,0,0,0,0,0,0,0,0,0
1669219443070,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0
1669219443320,0,0,0,0,0,0,8.57143,0,0,0,0,0,0,0,0,0,0,0
1669219443570,0,0,0,0,0,0,8.66667,0,0,0,0,0,0,0,0,0,0,0
1669219443820,0,0,0,0,0,0,8.66667,0,0,0,0,0,0,0,0,0,0,0
1669219444070,0,0,0,0,0,0,8.83333,0,0,0,0,0,0,0,0,0,0,0
1669219444320,0,0,0,0,0,0,8.57143,0,0,0,0,0,0,0,0,0,0,0
1669219444570,0,0,0,0,0,0,8.66667,0,0,0,0,0,0,0,0,0,0,0
1669219444820,0,0,0,0,0,0,8.83333,0,0,0,0,0,0,0,0,0,0,0
1669219445070,0,0,0,0,0,0,8.66667,0,0,0,0,0,0,0,0,0,0,0
1669219445320,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1669219445570,0,3,0,0.001568,1,0,8.5,13.7143,7,0,0.1,2,0,34.6337,31,0,3,1
1669219445820,0,0,0,0,0,0,8.33333,0,0,0,0,0,0,0,0,0,0,0
1669219446070,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219446320,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219446570,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219446820,0,0,0,0,0,0,8.16667,0,0,0,0,0,0,0,0,0,0,0
1669219447070,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219447320,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219447570,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219447820,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219448070,0,0,0,0,0,0,8.66667,0,0,0,0,0,0,0,0,0,0,0
1669219448320,0,0,0,0,0,0,8.42857,0,0,0,0,0,0,0,0,0,0,0
1669219448570,0,0,0,0,0,0,8.83333,0,0,0,0,0,0,0,0,0,0,0
1669219448820,0,0,0,0,0,0,8.83333,0,0,0,0,0,0,0,0,0,0,0
1669219449070,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1669219449320,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1669219449570,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1669219449820,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1669219450570,6,4,0,0.001024,1,0,0.1,0.1,4,0,0.1,1,0,31.0922,0,0,3,1
1669219450820,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
1669219451070,3.75,16,0,0.004512,5,0,9,11.7857,28,0,0.1,8,0,35.2111,31,0,15,1
1669219451320,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1669219451570,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1669219451820,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1669219452070,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1669219452320,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1669219452570,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1669219452820,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1669219453070,0,0,0,0,0,0,8.83333,0,0,0,0,0,0,0,0,0,0,0
1669219453320,0,0,0,0,0,0,8.85714,0,0,0,0,0,0,0,0,0,0,0
1669219453570,0,0,0,0,0,0,8.83333,0,0,0,0,0,0,0,0,0,0,0
1669219453820,0,0,0,0,0,0,8.83333,0,0,0,0,0,0,0,0,0,0,0
1669219454070,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0
1669219454320,0,0,0,0,0,0,8.71429,0,0,0,0,0,0,0,0,0,0,0
1669219454570,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0
1669219454820,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1669219455070,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0
1669219455320,0,0,0,0,0,0,8.71429,0,0,0,0,0,0,0,0,0,0,0
1669219455570,0,0,0,0,0,0,8.83333,0,0,0,0,0,0,0,0,0,0,0
1669219455820,0,0,0,0,0,0,8.16667,0,0,0,0,0,0,0,0,0,0,0
1669219456070,0,3,0,0.001568,1,0,8.16667,13.7143,7,0,0.1,2,0,35.3741,31,0,3,1
1669219456320,0,0,0,0,0,0,8.14286,0,0,0,0,0,0,0,0,0,0,0
1669219456570,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219456820,0,0,0,0,0,0,8.16667,0,0,0,0,0,0,0,0,0,0,0
1669219457070,0,0,0,0,0,0,8.33333,0,0,0,0,0,0,0,0,0,0,0
1669219457320,0,0,0,0,0,0,8.28571,0,0,0,0,0,0,0,0,0,0,0
1669219457570,0,0,0,0,0,0,8.66667,0,0,0,0,0,0,0,0,0,0,0
1669219457820,0,0,0,0,0,0,8.83333,0,0,0,0,0,0,0,0,0,0,0
1669219458070,0,0,0,0,0,0,8.33333,0,0,0,0,0,0,0,0,0,0,0
1669219458320,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219458570,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219458820,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219459070,0,0,0,0,0,0,7.66667,0,0,0,0,0,0,0,0,0,0,0
1669219459320,0,0,0,0,0,0,7.71429,0,0,0,0,0,0,0,0,0,0,0
1669219459570,0,0,0,0,0,0,7.66667,0,0,0,0,0,0,0,0,0,0,0
1669219459820,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219460070,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1669219460320,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1669219460570,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1669219460820,0,0,0,0,0,0,7.33333,0,0,0,0,0,0,0,0,0,0,0
1669219461070,0,3,0,0.001568,1,0,7.33333,13.7143,7,0,0.1,2,0,35.2623,31,0,3,1
1669219461320,0,0,0,0,0,0,7.57143,0,0,0,0,0,0,0,0,0,0,0
1669219461570,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219461820,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219462070,0,0,0,0,0,0,8.16667,0,0,0,0,0,0,0,0,0,0,0
1669219462320,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219462570,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219462820,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219463070,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0
1669219463320,0,0,0,0,0,0,8.71429,15,4,0,0.1,1,0,33.6628,31,0,0,1
1669219463570,0,0,0,0,0,0,8.83333,0,0,0,0,0,0,0,0,0,0,0
1669219463820,0,0,0,0,0,0,8.66667,0,0,0,0,0,0,0,0,0,0,0
1669219464070,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1669219464320,0,0,0,0,0,0,8.85714,0,0,0,0,0,0,0,0,0,0,0
1669219464570,0,0,0,0,0,0,8.66667,0,0,0,0,0,0,0,0,0,0,0
1669219464820,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1669219465070,0,0,0,0,0,0,8.66667,0,0,0,0,0,0,0,0,0,0,0
1669219465320,0,0,0,0,0,0,8.71429,0,0,0,0,0,0,0,0,0,0,0
1669219465570,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1669219465820,0,0,0,0,0,0,8.83333,0,0,0,0,0,0,0,0,0,0,0
1669219466070,0,0,0,0,0,0,8.66667,0,0,0,0,0,0,0,0,0,0,0
1669219466320,0,3,0,0.001568,1,0,8.14286,13.7143,7,0,0.1,2,0,34.8506,31,0,3,1
1669219466570,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0
1669219466820,0,0,0,0,0,0,8.66667,0,0,0,0,0,0,0,0,0,0,0
1669219467070,0,0,0,0,0,0,8.66667,0,0,0,0,0,0,0,0,0,0,0
1669219467320,0,0,0,0,0,0,8.85714,0,0,0,0,0,0,0,0,0,0,0
1669219467570,0,0,0,0,0,0,8.66667,0,0,0,0,0,0,0,0,0,0,0
1669219467820,0,0,0,0,0,0,8.66667,15,4,0,0.1,1,0,33.8048,31,0,0,1
1669219468070,0,0,0,0,0,0,8.66667,0,0,0,0,0,0,0,0,0,0,0
1669219468320,0,0,0,0,0,0,8.71429,0,0,0,0,0,0,0,0,0,0,0
1669219468570,0,0,0,0,0,0,8.66667,0,0,0,0,0,0,0,0,0,0,0
1669219468820,0,0,0,0,0,0,8.16667,0,0,0,0,0,0,0,0,0,0,0
1669219469070,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219469320,0,0,0,0,0,0,8.14286,0,0,0,0,0,0,0,0,0,0,0
1669219469570,0,0,0,0,0,0,8.33333,0,0,0,0,0,0,0,0,0,0,0
1669219469820,0,0,0,0,0,0,8.16667,0,0,0,0,0,0,0,0,0,0,0
1669219470070,0,0,0,0,0,0,8.66667,0,0,0,0,0,0,0,0,0,0,0
1669219470320,0,0,0,0,0,0,8.71429,0,0,0,0,0,0,0,0,0,0,0
1669219470570,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0
1669219470820,0,0,0,0,0,0,8.83333,0,0,0,0,0,0,0,0,0,0,0
1669219471070,0,0,0,0,0,0,8.83333,0,0,0,0,0,0,0,0,0,0,0
1669219471320,0,3,0,0.001568,1,0,9,13.7143,7,0,0.1,2,0,34.976,31,0,3,1
1669219471570,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0
1669219471820,0,0,0,0,0,0,8.66667,0,0,0,0,0,0,0,0,0,0,0
1669219472070,0,0,0,0,0,0,8.33333,0,0,0,0,0,0,0,0,0,0,0
1669219472320,0,0,0,0,0,0,8.42857,0,0,0,0,0,0,0,0,0,0,0
1669219472570,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219472820,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219473070,0,0,0,0,0,0,8.16667,0,0,0,0,0,0,0,0,0,0,0
1669219473320,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219473570,0,0,0,0,0,0,8.33333,0,0,0,0,0,0,0,0,0,0,0
1669219473820,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219474070,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219474320,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219474570,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219474820,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219475070,0,0,0,0,0,0,7.83333,0,0,0,0,0,0,0,0,0,0,0
1669219475320,0,0,0,0,0,0,7.85714,0,0,0,0,0,0,0,0,0,0,0
1669219475570,0,0,0,0,0,0,7.83333,0,0,0,0,0,0,0,0,0,0,0
1669219475820,0,0,0,0,0,0,7.83333,0,0,0,0,0,0,0,0,0,0,0
1669219476070,0,0,0,0,0,0,7.83333,0,0,0,0,0,0,0,0,0,0,0
1669219476320,0,3,0,0.001568,1,0,7.71429,13.7143,7,0,0.1,2,0,33.5619,31,0,3,1
1669219476570,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0
1669219476820,0,0,0,0,0,0,7.83333,0,0,0,0,0,0,0,0,0,0,0
1669219477070,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219477320,0,0,0,0,0,0,7.85714,0,0,0,0,0,0,0,0,0,0,0
1669219477570,0,0,0,0,0,0,7.83333,0,0,0,0,0,0,0,0,0,0,0
1669219477820,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219478070,0,0,0,0,0,0,7.83333,0,0,0,0,0,0,0,0,0,0,0
1669219478320,0,0,0,0,0,0,7.57143,0,0,0,0,0,0,0,0,0,0,0
1669219478570,0,0,0,0,0,0,7.83333,0,0,0,0,0,0,0,0,0,0,0
1669219478820,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219479070,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219479320,0,0,0,0,0,0,8.14286,0,0,0,0,0,0,0,0,0,0,0
1669219479570,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219479820,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219480070,0,0,0,0,0,0,7.66667,0,0,0,0,0,0,0,0,0,0,0
1669219480320,0,0,0,0,0,0,7.71429,0,0,0,0,0,0,0,0,0,0,0
1669219480570,0,0,0,0,0,0,7.83333,0,0,0,0,0,0,0,0,0,0,0
1669219480820,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219481070,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219481320,0,3,0,0.001568,1,0,8,13.7143,7,0,0.1,2,0,35.5708,31,0,3,1
1669219481570,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219481820,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219482070,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1669219482320,0,0,0,0,0,0,7.71429,0,0,0,0,0,0,0,0,0,0,0
1669219482570,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0
1669219482820,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0
1669219483070,0,0,0,0,0,0,7.33333,0,0,0,0,0,0,0,0,0,0,0
1669219483320,0,0,0,0,0,0,7.14286,0,0,0,0,0,0,0,0,0,0,0
1669219483570,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1669219483820,0,0,0,0,0,0,7.16667,0,0,0,0,0,0,0,0,0,0,0
1669219484070,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1669219484320,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1669219484570,0,0,0,0,0,0,7.16667,0,0,0,0,0,0,0,0,0,0,0
1669219484820,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1669219485070,0,0,0,0,0,0,7.16667,0,0,0,0,0,0,0,0,0,0,0
1669219485320,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1669219485570,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1669219485820,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1669219486070,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1669219486320,0,3,0,0.001568,1,0,7,13.7143,7,0,0.1,2,0,35.2106,31,0,3,1
1669219486570,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1669219486820,0,0,0,0,0,0,6.83333,0,0,0,0,0,0,0,0,0,0,0
1669219487070,0,0,0,0,0,0,6.66667,0,0,0,0,0,0,0,0,0,0,0
1669219487320,0,0,0,0,0,0,6.71429,0,0,0,0,0,0,0,0,0,0,0
1669219487570,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0
1669219487820,0,0,0,0,0,0,6.66667,0,0,0,0,0,0,0,0,0,0,0
1669219488070,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0
1669219488320,0,0,0,0,0,0,6.14286,0,0,0,0,0,0,0,0,0,0,0
1669219488570,0,0,0,0,0,0,6.16667,0,0,0,0,0,0,0,0,0,0,0
1669219488820,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1669219489070,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1669219489320,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1669219489570,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1669219489820,0,0,0,0,0,0,6,15,4,0,0.1,1,0,34.548,31,0,0,1
1669219490070,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1669219490320,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1669219490570,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1669219490820,0,0,0,0,0,0,6.16667,0,0,0,0,0,0,0,0,0,0,0
1669219491070,0,0,0,0,0,0,6.16667,0,0,0,0,0,0,0,0,0,0,0
1669219491320,0,3,0,0.001568,1,0,6,13.7143,7,0,0.1,2,0,35.4662,31,0,3,1
1669219491570,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1669219491820,0,0,0,0,0,0,6.33333,0,0,0,0,0,0,0,0,0,0,0
1669219492070,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1669219492320,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1669219492570,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1669219492820,0,0,0,0,0,0,6.33333,0,0,0,0,0,0,0,0,0,0,0
1669219493070,0,0,0,0,0,0,6.33333,0,0,0,0,0,0,0,0,0,0,0
1669219493320,0,0,0,0,0,0,6.85714,0,0,0,0,0,0,0,0,0,0,0
1669219493570,0,0,0,0,0,0,6.66667,0,0,0,0,0,0,0,0,0,0,0
1669219493820,0,0,0,0,0,0,6.83333,0,0,0,0,0,0,0,0,0,0,0
1669219494070,0,0,0,0,0,0,6.33333,0,0,0,0,0,0,0,0,0,0,0
1669219494320,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1669219494570,0,0,0,0,0,0,6.16667,0,0,0,0,0,0,0,0,0,0,0
1669219494820,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1669219495070,0,0,0,0,0,0,6.16667,0,0,0,0,0,0,0,0,0,0,0
1669219495320,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1669219495570,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1669219495820,0,0,0,0,0,0,6.16667,0,0,0,0,0,0,0,0,0,0,0
1669219496070,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1669219496320,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1669219496570,0,3,0,0.001568,1,0,6,13.7143,7,0,0.1,2,0,35.411,31,0,3,1
1669219496820,0,0,0,0,0,0,6.16667,0,0,0,0,0,0,0,0,0,0,0
1669219497070,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1669219497320,0,0,0,0,0,0,6.28571,0,0,0,0,0,0,0,0,0,0,0
1669219497570,0,0,0,0,0,0,6.16667,0,0,0,0,0,0,0,0,0,0,0
1669219497820,0,0,0,0,0,0,6.16667,0,0,0,0,0,0,0,0,0,0,0
1669219498070,0,0,0,0,0,0,6.66667,0,0,0,0,0,0,0,0,0,0,0
1669219498320,0,0,0,0,0,0,6.57143,0,0,0,0,0,0,0,0,0,0,0
1669219498570,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1669219498820,0,0,0,0,0,0,6.66667,0,0,0,0,0,0,0,0,0,0,0
1669219499070,0,0,0,0,0,0,6.83333,0,0,0,0,0,0,0,0,0,0,0
1669219499320,0,0,0,0,0,0,6.71429,0,0,0,0,0,0,0,0,0,0,0
1669219499570,0,0,0,0,0,0,6.66667,0,0,0,0,0,0,0,0,0,0,0
1669219499820,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0
1669219500070,0,0,0,0,0,0,6.33333,0,0,0,0,0,0,0,0,0,0,0
1669219500320,0,0,0,0,0,0,6.14286,0,0,0,0,0,0,0,0,0,0,0
1669219500570,0,0,0,0,0,0,6.33333,0,0,0,0,0,0,0,0,0,0,0
1669219500820,0,0,0,0,0,0,6.16667,0,0,0,0,0,0,0,0,0,0,0
1669219501070,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0
1669219501320,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1669219501570,0,3,0,0.001568,1,0,7,13.7143,7,0,0.1,2,0,33.5891,31,0,3,1
1669219501820,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1669219502070,0,0,0,0,0,0,6.83333,0,0,0,0,0,0,0,0,0,0,0
1669219502320,0,0,0,0,0,0,6.85714,0,0,0,0,0,0,0,0,0,0,0
1669219502570,0,0,0,0,0,0,6.83333,0,0,0,0,0,0,0,0,0,0,0
1669219502820,0,0,0,0,0,0,6.83333,0,0,0,0,0,0,0,0,0,0,0
1669219503070,0,0,0,0,0,0,6.83333,0,0,0,0,0,0,0,0,0,0,0
1669219503320,0,0,0,0,0,0,6.71429,0,0,0,0,0,0,0,0,0,0,0
1669219503570,0,0,0,0,0,0,6.83333,0,0,0,0,0,0,0,0,0,0,0
1669219503820,0,0,0,0,0,0,6.16667,0,0,0,0,0,0,0,0,0,0,0
1669219504070,0,0,0,0,0,0,6.83333,0,0,0,0,0,0,0,0,0,0,0
1669219504320,0,0,0,0,0,0,6.85714,0,0,0,0,0,0,0,0,0,0,0
1669219504570,0,0,0,0,0,0,6.16667,0,0,0,0,0,0,0,0,0,0,0
1669219504820,0,0,0,0,0,0,6.83333,0,0,0,0,0,0,0,0,0,0,0
1669219505070,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0
1669219505320,0,0,0,0,0,0,6.71429,0,0,0,0,0,0,0,0,0,0,0
1669219505570,0,0,0,0,0,0,6.66667,0,0,0,0,0,0,0,0,0,0,0
1669219505820,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1669219506070,0,0,0,0,0,0,6.83333,0,0,0,0,0,0,0,0,0,0,0
1669219506320,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1669219506570,0,3,0,0.001568,1,0,6.66667,13.7143,7,0,0.1,2,0,34.5013,31,0,3,1
1669219506820,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1669219507070,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1669219507320,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1669219507570,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1669219507820,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1669219508070,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
