Timestamp,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_sinr,phr,sum_requested_prbs,sum_granted_prbs,ul_turbo_iters
1.66922E+12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,3.66667,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,3.83333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,4,15,4,0,0.1,1,0,29.19,31,0,0,1
1.66922E+12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,5,35,0,0.00896,10,0,3.83333,15,4,0,0.1,1,0,30.5344,31,30,30,1
1.66922E+12,4.90411,73,0,0.061248,21,0,4,0,0,0,0,0,0,0,0,147,189,0
1.66922E+12,0,0,0,0,0,0,3.83333,15.814,43,0,0.667264,12,0,26.8245,31,0,0,1
1.66922E+12,1.78571,14,0,0.00208,4,0,3.66667,13.7143,14,0,0.1,4,0,32.5914,31,12,12,1
1.66922E+12,0,0,0,0,0,0,3.33333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,3.42857,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,3.33333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,2,24,0,0.004032,7,0,3.28571,0,0,0,0,0,0,0,0,21,21,0
1.66922E+12,0,0,0,0,0,0,3,15.5238,21,0,0.267456,6,0,27.9329,31,0,0,1
